Time,Influnent COD,Influnent SO42-,Methane at location 4,O2 at location 4,Ph at location 5,ORP at location 6,V at location 7
day2 04:30,,,1.244917588,0.261268051,6.953796356,-394.1158138,0.366693505
day2 04:35,,,1.464598635,0.260423106,6.74944931,-392.7250179,0.372116654
day2 04:40,,,1.206340015,0.259641497,6.810281942,-416.7010196,0.369726852
day2 04:45,,,1.544579416,0.260614077,6.53007876,-390.5887958,0.368416782
day2 04:50,,,1.435103731,0.275435038,7.225522158,-400.3298966,0.375945693
day2 04:55,,,1.619517173,0.262032682,6.863268905,-414.6786469,0.37561696
day2 05:00,,,0.491520297,0.253847269,7.048001426,-409.0913016,0.368418083
day2 05:05,,,0.948424143,0.265550599,7.060532511,-410.4942936,0.370026343
day2 05:10,,,1.376208551,0.269473062,6.883350299,-385.5914202,0.365542621
day2 05:15,,,0.945035024,0.275422142,7.060904538,-392.5379131,0.33900894
day2 05:20,,,1.334771473,0.273321883,6.938403089,-355.4431706,0.355644414
day2 05:25,,,1.850016309,0.286528598,6.813236572,-375.2943073,0.36186354
day2 05:30,,,1.328735028,0.297703477,6.959872474,-369.9572685,0.333718217
day2 05:35,,,1.290851258,0.289615332,6.661688879,-352.2875581,0.340205241
day2 05:40,,,1.371539186,0.293319723,6.942592302,-351.0559724,0.347222963
day2 05:45,,,2.1394381,0.299430171,6.748729982,-345.3164773,0.339287108
day2 05:50,,,1.440918125,0.301900309,7.027609728,-328.2135785,0.336863642
day2 05:55,,,1.393348049,0.313041086,6.986504153,-343.7087046,0.331069477
day2 06:00,221.0177484,51.32326481,1.64085503,0.309680832,6.84676634,-325.3120705,0.326166255
day2 06:05,,,0.713299443,0.305170912,6.901703357,-338.8791756,0.323094176
day2 06:10,,,1.328111391,0.285110484,6.889698508,-329.8098872,0.333057994
day2 06:15,,,1.202602887,0.297031781,6.905268378,-339.4002282,0.3205432
day2 06:20,,,1.781958132,0.285558956,7.276939944,-336.1767463,0.316322343
day2 06:25,,,0.784895255,0.274684706,6.952311902,-341.8412812,0.329242603
day2 06:30,,,1.530914367,0.277629053,6.916442805,-351.8393791,0.310249207
day2 06:35,,,0.874199004,0.26560527,6.876722927,-346.0943656,0.322109279
day2 06:40,,,1.222250278,0.265622501,6.702892091,-343.6188916,0.307630448
day2 06:45,,,2.130120444,0.263336624,6.793519527,-348.3108358,0.296016171
day2 06:50,,,1.602630455,0.251402195,6.802701852,-351.7027873,0.307861955
day2 06:55,,,1.238290283,0.248113307,7.053582781,-349.6239684,0.29412582
day2 07:00,,,0.869346694,0.243589444,6.902498769,-353.2354799,0.285476303
day2 07:05,,,1.864540739,0.278301502,6.379058,-362.3479604,0.295901284
day2 07:10,,,1.180448961,0.269230975,6.947927895,-344.1944694,0.297957174
day2 07:15,,,1.407309839,0.278400547,6.934729192,-357.6802256,0.287508015
day2 07:20,,,1.02752379,0.291999153,6.869871891,-359.8390125,0.305623013
day2 07:25,,,0.403490219,0.300902641,6.790303419,-376.3444192,0.304794964
day2 07:30,,,1.310012754,0.306065713,6.985755141,-372.8881658,0.310324182
day2 07:35,,,1.485779754,0.34125522,7.057829396,-375.1370615,0.314039568
day2 07:40,,,1.089962351,0.343532521,6.875719487,-378.2943612,0.312469325
day2 07:45,,,0.257641389,0.355699755,7.013930817,-377.4466047,0.31969178
day2 07:50,,,0.765697025,0.36856379,6.834644928,-383.2427759,0.318583089
day2 07:55,,,1.971240555,0.386011063,6.751825537,-383.2821429,0.316987077
day2 08:00,205.6828451,50.7067351,0.215234343,0.39219782,6.879778979,-385.5672619,0.320674241
day2 08:05,,,1.248746243,0.374342134,6.975631785,-385.6791103,0.295969049
day2 08:10,,,2.405886395,0.362722809,6.833896864,-385.9358133,0.310524034
day2 08:15,,,1.08276326,0.357106432,6.919842507,-393.304222,0.300786976
day2 08:20,,,1.565885206,0.347252004,7.214395429,-398.7388311,0.265148593
day2 08:25,,,1.079044581,0.329063577,6.917825524,-368.2272148,0.296789869
day2 08:30,,,1.491254924,0.322661308,6.857944409,-395.5865224,0.283164533
day2 08:35,,,1.377802692,0.307923478,6.915333499,-406.4149808,0.2638272
day2 08:40,,,1.285670097,0.297155374,6.663790936,-409.0430974,0.274248741
day2 08:45,,,1.067702004,0.296644859,6.851493142,-409.9768681,0.266224201
day2 08:50,,,1.538169351,0.282685332,6.744162367,-403.4925309,0.26100627
day2 08:55,,,0.136091491,0.261867646,6.821267529,-416.3233945,0.258775501
day2 09:00,,,0.552045761,0.251772061,6.963165079,-396.7977333,0.253205765
day2 09:05,,,1.176982141,0.245789825,6.791928761,-421.7622106,0.249007881
day2 09:10,,,0.992122188,0.243422223,6.756279752,-439.1906438,0.249709707
day2 09:15,,,1.207111464,0.233263783,6.804824354,-457.419838,0.228124608
day2 09:20,,,1.099800728,0.224061575,6.823055446,-441.7713155,0.239158256
day2 09:25,,,2.088298447,0.236672872,6.857318279,-464.0996844,0.236509021
day2 09:30,,,0.531241031,0.221449587,6.707713718,-463.821863,0.236093917
day2 09:35,,,0.780206774,0.216556061,6.65193394,-478.9302489,0.234698994
day2 09:40,,,2.618488532,0.215771582,6.718201189,-475.9875734,0.225657554
day2 09:45,,,0.98509265,0.210288884,7.167847368,-493.5142296,0.229923594
day2 09:50,,,1.569543659,0.206497325,6.893847196,-534.8068889,0.226172145
day2 09:55,,,1.971537776,0.200128916,6.801642786,-514.7733767,0.22691131
day2 10:00,204.8793836,51.47857824,1.795861055,0.193760392,6.624317707,-529.7212495,0.23470526
day2 10:05,,,0.475272811,0.204522523,6.630231403,-481.007197,0.205145591
day2 10:10,,,1.40207575,0.215263749,6.406942003,-541.2245909,0.220633254
day2 10:15,,,1.116527124,0.231147603,7.040102914,-495.5841312,0.224848268
day2 10:20,,,1.39081801,0.23006815,6.787726569,-490.4304701,0.229682676
day2 10:25,,,1.493686812,0.241723051,6.712951037,-472.9149542,0.230864909
day2 10:30,,,0.544945936,0.225534979,6.989766958,-481.4720088,0.233839501
day2 10:35,,,1.676473711,0.249672357,6.68760125,-433.2942927,0.223062539
day2 10:40,,,0.18879659,0.256110821,6.864432234,-466.8885193,0.231254902
day2 10:45,,,1.872269213,0.262671339,6.841074184,-453.2124386,0.238704131
day2 10:50,,,2.365400611,0.261016001,6.628196238,-450.8837373,0.232291154
day2 10:55,,,1.307092709,0.277930189,7.115628745,-447.8699077,0.231826511
day2 11:00,,,2.818262272,0.286422627,6.792298175,-454.8790612,0.230763158
day2 11:05,,,2.041453482,0.274416093,6.973731227,-442.9931503,0.235906381
day2 11:10,,,1.210114911,0.271326878,6.835726466,-440.2043634,0.242229258
day2 11:15,,,0.558960522,0.256692937,6.809402512,-407.9028105,0.22966281
day2 11:20,,,3.380859465,0.251282011,6.867908887,-449.0185059,0.257145065
day2 11:25,,,1.916911037,0.252814046,6.953503067,-443.9681848,0.238875039
day2 11:30,,,1.358236152,0.249908615,6.914892592,-426.058335,0.242530287
day2 11:35,,,1.825581634,0.232951318,6.765140722,-429.7034443,0.243905037
day2 11:40,,,1.279649357,0.2226628,6.344831239,-437.4187447,0.229526079
day2 11:45,,,1.726809041,0.223069551,6.819240585,-457.1344008,0.24940755
day2 11:50,,,1.909553674,0.217959935,6.907094784,-447.4046909,0.248857034
day2 11:55,,,1.428948434,0.21014941,6.780585299,-431.0276479,0.260545498
day2 12:00,208.2297945,47.81276533,1.826667212,0.192829618,7.231695576,-448.6091829,0.258415572
day2 12:05,,,1.417094288,0.207428831,6.710004305,-442.8467401,0.252952885
day2 12:10,,,1.129278318,0.2062857,6.845398073,-459.813009,0.25934062
day2 12:15,,,1.561116458,0.211734019,7.054161819,-447.6803913,0.261807771
day2 12:20,,,1.769180592,0.224492562,6.70336818,-497.2810025,0.254153298
day2 12:25,,,2.408899501,0.22172773,7.067078796,-472.3122474,0.262464898
day2 12:30,,,1.271580237,0.227893662,6.708209805,-465.9979325,0.274241936
day2 12:35,,,1.525542693,0.231202109,7.201478601,-470.8070917,0.269290561
day2 12:40,,,2.469916864,0.239924802,7.027593103,-483.7774344,0.283499579
day2 12:45,,,1.791897241,0.253658631,6.840654988,-462.5785686,0.280076427
day2 12:50,,,2.165728245,0.244167851,6.866318572,-481.2992712,0.278078168
day2 12:55,,,1.179548382,0.23945952,6.770743623,-492.4014327,0.293614817
day2 13:00,,,1.052876104,0.253954302,6.822739289,-482.9221946,0.286293567
day2 13:05,,,1.330726603,0.243806697,6.563621729,-492.026107,0.278700162
day2 13:10,,,3.308586168,0.241076501,7.19200038,-483.4517391,0.270055576
day2 13:15,,,2.935267037,0.239520941,6.840258207,-478.5727261,0.269029267
day2 13:20,,,2.041725535,0.232617289,6.841300853,-456.4280508,0.262300384
day2 13:25,,,1.808912268,0.233064764,6.937044821,-472.642195,0.247671691
day2 13:30,,,2.010390237,0.22695778,6.511686067,-463.0667769,0.245967204
day2 13:35,,,2.540284544,0.221838419,6.842318205,-457.2667181,0.242012544
day2 13:40,,,2.599088308,0.208990129,7.099269643,-447.8113002,0.228986386
day2 13:45,,,0.279353948,0.20781321,6.356702967,-450.4811625,0.217600014
day2 13:50,,,1.148387261,0.204919615,6.804542199,-443.7298525,0.214749453
day2 13:55,,,1.7625417,0.189343913,6.641700123,-448.451515,0.207110522
day2 14:00,204.6174111,45.06717064,2.100071775,0.1945165,6.806153109,-435.6147257,0.205491224
day2 14:05,,,2.330268394,0.210027877,6.912216141,-422.5846816,0.220832681
day2 14:10,,,2.417425881,0.218910952,6.834735084,-438.9144801,0.236433013
day2 14:15,,,0.737274846,0.229165459,6.970187016,-427.4428275,0.247196309
day2 14:20,,,1.579733398,0.236641845,6.847583221,-425.023469,0.254349263
day2 14:25,,,0.869552429,0.246212073,6.894124287,-436.5767211,0.27482026
day2 14:30,,,1.864242948,0.276152663,6.952436084,-448.7371013,0.292641226
day2 14:35,,,1.082216821,0.257945621,6.904538396,-429.5014058,0.287138532
day2 14:40,,,2.611357048,0.286020346,6.969482299,-433.9112128,0.325949181
day2 14:45,,,2.492385721,0.303233956,6.651820835,-468.268008,0.344010999
day2 14:50,,,0.522993784,0.307775343,7.062541105,-420.8749515,0.3649798
day2 14:55,,,0.82376159,0.302933914,6.969995455,-429.3364628,0.355057918
day2 15:00,,,2.306187052,0.332199918,6.593562575,-430.7419356,0.377335681
day2 15:05,,,1.256094037,0.322437604,7.138814513,-425.9504543,0.370624378
day2 15:10,,,1.701193297,0.31267048,6.689462523,-406.3709755,0.372724529
day2 15:15,,,1.877743896,0.300499984,6.88819512,-375.7832344,0.364326046
day2 15:20,,,0.72822985,0.285430563,6.91606304,-373.9490098,0.351180541
day2 15:25,,,1.552271592,0.265456204,6.744601149,-364.0015285,0.378275813
day2 15:30,,,1.681588224,0.26922464,6.91378631,-351.8879656,0.348468589
day2 15:35,,,1.820127637,0.25980599,6.859308308,-349.9054112,0.339103182
day2 15:40,,,1.630696558,0.243904958,6.425014865,-330.7902577,0.339362271
day2 15:45,,,2.066713996,0.237604777,6.834738194,-302.6347014,0.340529137
day2 15:50,,,1.58613927,0.22620141,6.862286054,-325.7425284,0.320353881
day2 15:55,,,1.495731819,0.219225182,7.07096246,-296.8358036,0.30289001
day2 16:00,198.2266852,42.13972024,1.177829823,0.220278708,6.88300705,-280.0271362,0.304281407
day2 16:05,,,1.611466144,0.217906242,6.805963417,-286.5417854,0.306251082
day2 16:10,,,2.579056277,0.224807503,6.853117002,-297.2905208,0.307855676
day2 16:15,,,2.111099824,0.238528369,6.956274559,-314.0131026,0.306831766
day2 16:20,,,1.540662038,0.247497897,7.100589331,-310.9387166,0.31119764
day2 16:25,,,1.447666465,0.252753197,6.885061187,-310.1226966,0.309399948
day2 16:30,,,2.073370435,0.260657977,7.154641741,-326.6797931,0.308129269
day2 16:35,,,0.79710507,0.297160272,6.927219922,-335.1718342,0.31849356
day2 16:40,,,1.743941473,0.283170602,6.93021562,-330.3689819,0.336919838
day2 16:45,,,2.713862672,0.291328037,6.929283071,-344.5787311,0.318953587
day2 16:50,,,2.899728288,0.310486776,7.113996882,-351.8973893,0.324172503
day2 16:55,,,1.816454719,0.328976046,7.008801244,-357.3635765,0.323811997
day2 17:00,,,1.686787055,0.324655753,7.171093163,-365.2348416,0.315238168
day2 17:05,,,1.696899787,0.323535114,6.91044431,-378.3460163,0.286574636
day2 17:10,,,1.926844736,0.313553916,6.912053437,-384.7570107,0.30601573
day2 17:15,,,1.715302366,0.331708205,7.263681282,-387.6582082,0.288152265
day2 17:20,,,0.825677933,0.345070293,6.711357883,-382.9471512,0.274298465
day2 17:25,,,1.6382378,0.341525879,6.763735373,-395.1799212,0.272741311
day2 17:30,,,1.834656842,0.345412584,6.899234587,-405.35119,0.266444646
day2 17:35,,,1.200268506,0.351247817,6.804602028,-373.3112903,0.253220559
day2 17:40,,,1.098203686,0.35513071,6.970776251,-392.0785955,0.221196523
day2 17:45,,,0.974234287,0.364498341,6.813117549,-414.9194787,0.225638254
day2 17:50,,,1.591463128,0.35571054,6.739069088,-433.7968609,0.21131742
day2 17:55,,,0.654993989,0.391068174,7.024043851,-429.5922197,0.202335722
day2 18:00,193.7839772,48.368262,1.344504178,0.343321184,6.864016543,-446.4967697,0.197120185
day2 18:05,,,2.875752762,0.355175279,6.914755471,-409.7293279,0.200697131
day2 18:10,,,0.645776113,0.33770808,6.820750994,-422.5036375,0.241574498
day2 18:15,,,1.029960566,0.33201455,6.943994453,-418.7016698,0.26734061
day2 18:20,,,1.508046967,0.320646908,6.963366759,-412.795804,0.260140609
day2 18:25,,,1.602576679,0.310024733,6.91072902,-413.2047441,0.284415473
day2 18:30,,,0.655018687,0.30429405,6.996231541,-402.4754411,0.301741317
day2 18:35,,,2.070781712,0.28197331,7.03612837,-399.8073173,0.329432917
day2 18:40,,,1.732317639,0.267403874,7.027227409,-395.3955047,0.341698042
day2 18:45,,,1.47021318,0.254561431,6.881275645,-383.3203898,0.359028266
day2 18:50,,,2.018536736,0.268922189,7.483526133,-379.8815862,0.38195643
day2 18:55,,,1.204642888,0.245534593,7.064213143,-357.0830445,0.405134878
day2 19:00,,,2.518136304,0.229029714,7.258008733,-371.0999255,0.426227048
day2 19:05,,,1.699518851,0.230833143,7.250310155,-368.4897564,0.415985651
day2 19:10,,,1.218617756,0.241989519,6.97500272,-362.8134215,0.405384869
day2 19:15,,,0.818647691,0.244642769,6.536334002,-363.2646011,0.405480129
day2 19:20,,,2.296462561,0.256917518,6.885475667,-360.5467064,0.420078013
day2 19:25,,,1.850007147,0.270358284,6.87339576,-367.4302471,0.381441282
day2 19:30,,,2.169302055,0.250230355,6.969650417,-353.0288856,0.369597376
day2 19:35,,,1.465250149,0.271886675,7.171156872,-347.4434267,0.364151547
day2 19:40,,,1.521977461,0.285836483,6.862587057,-354.9291096,0.359757372
day2 19:45,,,2.391587719,0.289816997,6.908579657,-345.5454774,0.357782082
day2 19:50,,,1.428647245,0.291985091,7.015589091,-356.0178934,0.348968631
day2 19:55,,,1.750959201,0.30472638,6.93325454,-325.7323417,0.330321425
day2 20:00,201.8987888,46.6177744,1.30855739,0.29923871,6.960394168,-347.2694324,0.332168148
day2 20:05,,,2.004027792,0.323489665,6.474617662,-342.6670377,0.312988523
day2 20:10,,,1.683606219,0.299733119,6.821004975,-345.2671478,0.313901516
day2 20:15,,,2.031855281,0.28597898,6.79183594,-348.5996036,0.307781446
day2 20:20,,,1.464853261,0.310203293,6.595033883,-350.1299692,0.294043367
day2 20:25,,,1.407796844,0.301434923,6.986596422,-355.3842853,0.278903972
day2 20:30,,,1.382475847,0.302586456,6.959935565,-360.8049159,0.26133828
day2 20:35,,,1.693438396,0.313162961,6.978621633,-365.0215781,0.263609114
day2 20:40,,,1.4229068,0.305984956,7.048734448,-373.9318876,0.258179538
day2 20:45,,,2.118087067,0.311962293,6.763773481,-368.908364,0.25160821
day2 20:50,,,1.551735008,0.300447187,6.873249299,-381.8909133,0.219116172
day2 20:55,,,1.622202877,0.320852404,6.90267709,-380.231926,0.227605978
day2 21:00,,,1.843773567,0.310764832,6.856708076,-388.4307971,0.208975085
day2 21:05,,,1.385145828,0.29078619,6.93795561,-385.6904536,0.241326338
day2 21:10,,,1.525003234,0.291741874,6.811165434,-386.9389836,0.248834984
day2 21:15,,,1.464001673,0.280853171,6.816388499,-378.0697083,0.268517458
day2 21:20,,,0.870901978,0.267360533,6.68457172,-384.1951553,0.264742315
day2 21:25,,,1.601602403,0.255479201,7.568486446,-372.4285453,0.296850837
day2 21:30,,,1.433573914,0.22724689,6.904174527,-371.028512,0.307319644
day2 21:35,,,1.01605095,0.242997897,6.867508262,-372.8662775,0.345156453
day2 21:40,,,1.680993317,0.225377853,6.953001935,-382.6308851,0.358166274
day2 21:45,,,1.104929003,0.203461013,6.794853337,-381.7512939,0.379159275
day2 21:50,,,1.186459721,0.210167117,6.973074267,-374.7500206,0.398070747
day2 21:55,,,0.342260298,0.203390083,7.188358068,-369.4099339,0.409373141
day2 22:00,215.6194153,45.35913234,2.507773497,0.184503096,6.946145289,-394.1944879,0.413490185
day2 22:05,,,1.063386352,0.18877799,6.885172091,-369.0598798,0.422500255
day2 22:10,,,1.146837763,0.202562067,6.770529389,-383.5558675,0.399147319
day2 22:15,,,1.372725676,0.187741402,7.038246507,-381.1097492,0.402850152
day2 22:20,,,0.972019016,0.198220112,6.535070815,-378.6950223,0.396577745
day2 22:25,,,1.756763905,0.203857119,7.110665929,-378.3038241,0.37629178
day2 22:30,,,1.442534262,0.218633083,6.973132668,-377.8011071,0.383225663
day2 22:35,,,1.217187252,0.218549757,6.963841935,-383.546459,0.375138152
day2 22:40,,,1.443560033,0.21390137,6.5990844,-370.5034517,0.370271425
day2 22:45,,,1.850987816,0.244451445,7.224999637,-379.5861845,0.351997111
day2 22:50,,,1.545709001,0.226808589,6.976478907,-389.9149164,0.354468312
day2 22:55,,,1.901944266,0.239495557,6.894288587,-386.5840004,0.32336922
day2 23:00,,,1.160145933,0.246036217,6.91541661,-382.107239,0.346657427
day2 23:05,,,0.835737729,0.244268219,6.982912476,-365.9179771,0.340437999
day2 23:10,,,1.75658236,0.248550964,6.622147612,-378.4238746,0.337538972
day2 23:15,,,2.497003512,0.250775889,6.9187979,-383.7665673,0.312401497
day2 23:20,,,1.688021985,0.251637178,7.040223258,-371.9062361,0.32083477
day2 23:25,,,2.895894114,0.251789697,7.183096344,-364.6806743,0.320883569
day2 23:30,,,0.940743404,0.260326783,6.577835607,-363.5377909,0.312057506
day2 23:35,,,2.194670153,0.257432336,6.512835932,-361.8886217,0.315316247
day2 23:40,,,1.755254744,0.253489897,7.082660025,-359.3633283,0.306143842
day2 23:45,,,2.23339067,0.254386255,6.850079599,-362.6292903,0.309649517
day2 23:50,,,1.777055654,0.251372003,6.790886746,-381.5202435,0.30303105
day2 23:55,,,1.927850161,0.264620355,6.530968073,-354.2676171,0.301917608
day3 00:00,222.9422849,47.18850584,2.061856782,0.256859516,7.107302896,-355.0321648,0.285953974
day3 00:05,,,1.88207456,0.23884998,6.80807329,-342.8177219,0.307668429
day3 00:10,,,1.61585304,0.261544084,6.874639361,-345.0597396,0.302760502
day3 00:15,,,1.860662212,0.248057101,7.590636682,-331.8068511,0.316657927
day3 00:20,,,2.04153634,0.247666319,6.971902056,-341.3362507,0.32177288
day3 00:25,,,1.954400175,0.234130917,6.969350521,-303.5877312,0.321091996
day3 00:30,,,3.190909595,0.229549707,7.234053169,-318.0828027,0.342086225
day3 00:35,,,1.542710054,0.225469114,6.949879493,-316.306452,0.337348271
day3 00:40,,,2.463650139,0.220692343,6.856857664,-323.3207128,0.35618162
day3 00:45,,,2.155057947,0.212257753,6.936738402,-314.5362244,0.364136725
day3 00:50,,,0.948251791,0.208905908,6.968084493,-311.1249839,0.36744043
day3 00:55,,,1.156197112,0.198335103,6.897564116,-307.8449824,0.370706338
day3 01:00,,,2.559937792,0.186564759,7.027055371,-280.6460581,0.385877176
day3 01:05,,,0.143500914,0.201378235,6.942280453,-320.6057883,0.380910034
day3 01:10,,,1.646572465,0.211046403,6.883338428,-311.5988039,0.355124056
day3 01:15,,,2.001354216,0.214033089,7.438749295,-323.9561959,0.383113251
day3 01:20,,,1.949826739,0.217636301,7.209158463,-325.5407532,0.35639219
day3 01:25,,,2.201845792,0.231300823,6.783850324,-321.8264139,0.353623042
day3 01:30,,,2.764865369,0.240404464,6.867198442,-339.1419808,0.384130048
day3 01:35,,,2.52384809,0.237475381,6.525781896,-355.4141268,0.366133961
